"","Expression","CellName","Sample","Tissue","nUMI","nGene","Sub_Cluster","CancerType","Global_Cluster","Global_UMAP_1","Global_UMAP_2","IGSF8","KIR3DL2","CD274"
"WMC329633-GSM3496441_AB4234.txt",0.244866348023342,"WMC329633-GSM3496441_AB4234.txt","p5","T",829.327979300007,679,"Macro_C1QC","MEL","Macro",-0.6397216,-1.149896,0.9291597,0,0
"WMC329634-GSM3496441_AB4234.txt",0,"WMC329634-GSM3496441_AB4234.txt","p5","T",1009.68694442999,1007,"Macro_C1QC","MEL","Macro",1.333601,-0.23247018,0,0,0
"WMC329635-GSM3496441_AB4234.txt",0,"WMC329635-GSM3496441_AB4234.txt","p5","T",1071.80412539998,1563,"Macro_C1QC","MEL","Macro",1.79103,-0.5016424,0,0,0
"WMC329636-GSM3496441_AB4234.txt",0,"WMC329636-GSM3496441_AB4234.txt","p5","T",1251.05335547999,2169,"Macro_C1QC","MEL","Macro",2.8380213,-1.0787863,0,0,0
"WMC329637-GSM3496441_AB4234.txt",0,"WMC329637-GSM3496441_AB4234.txt","p5","T",1027.38698581998,1137,"Macro_C1QC","MEL","Macro",0.37803945,-1.5934299,0,0,0
"WMC329638-GSM3496441_AB4234.txt",0,"WMC329638-GSM3496441_AB4234.txt","p5","T",1188.79762731,1376,"Macro_C1QC","MEL","Macro",2.4223545,-0.75903475,0,0,0
"WMC329639-GSM3496441_AB4234.txt",0,"WMC329639-GSM3496441_AB4234.txt","p5","T",836.180974799995,594,"Mono_CD14","MEL","Mono",0.39377576,-3.0587933,0,0,0
"WMC329641-GSM3496441_AB4234.txt",0,"WMC329641-GSM3496441_AB4234.txt","p5","T",842.614243120002,709,"Macro_C1QC","MEL","Macro",-1.0890687,-1.1505498,0,0,0
"WMC329642-GSM3496441_AB4234.txt",0,"WMC329642-GSM3496441_AB4234.txt","p5","T",813.814961000003,588,"Macro_VCAN","MEL","Macro",3.354553,-3.872235,0,0,0
"WMC329643-GSM3496441_AB4234.txt",0.122885771411226,"WMC329643-GSM3496441_AB4234.txt","p5","T",1119.76253816999,1600,"Macro_C1QC","MEL","Macro",2.8841739,-1.5464509,0.41581574,0,0
"WMC329644-GSM3496441_AB4234.txt",0,"WMC329644-GSM3496441_AB4234.txt","p5","T",850.828848100002,720,"Macro_C1QC","MEL","Macro",0.07165238,-1.5152088,0,0,0
"WMC329645-GSM3496441_AB4234.txt",0,"WMC329645-GSM3496441_AB4234.txt","p5","T",1229.47903158999,1431,"Macro_C1QC","MEL","Macro",1.6895322,0.67006505,0,0,0
"WMC329646-GSM3496441_AB4234.txt",0,"WMC329646-GSM3496441_AB4234.txt","p5","T",734.166011099997,453,"Macro_C1QC","MEL","Macro",0.06862107,-1.974211,0,0,0
"WMC329647-GSM3496441_AB4234.txt",0,"WMC329647-GSM3496441_AB4234.txt","p5","T",1192.16082339,1494,"Macro_C1QC","MEL","Macro",1.1078848,0.84596664,0,0,0
"WMC329648-GSM3496441_AB4234.txt",0,"WMC329648-GSM3496441_AB4234.txt","p5","T",1080.48425518001,1186,"Macro_C1QC","MEL","Macro",-0.08148347,0.34868753,0,0,0
"WMC329649-GSM3496441_AB4234.txt",0.247401280536396,"WMC329649-GSM3496441_AB4234.txt","p5","T",912.989437959995,726,"Macro_C1QC","MEL","Macro",1.2581774,-2.5481663,0.94096881,0,0
"WMC329650-GSM3496441_AB4234.txt",0.219444880927118,"WMC329650-GSM3496441_AB4234.txt","p5","T",1098.84458793999,1006,"Macro_C1QC","MEL","Macro",1.9216263,-0.0014195141,0,0,0.81337041
"WMC329651-GSM3496441_AB4234.txt",0,"WMC329651-GSM3496441_AB4234.txt","p5","T",1120.57782109,1754,"Macro_C1QC","MEL","Macro",0.73789513,0.050692298,0,0,0
"WMC329652-GSM3496441_AB4234.txt",0,"WMC329652-GSM3496441_AB4234.txt","p5","T",1190.64509649002,1943,"Macro_C1QC","MEL","Macro",2.4255297,0.102469824,0,0,0
"WMC329653-GSM3496441_AB4234.txt",0,"WMC329653-GSM3496441_AB4234.txt","p5","T",1085.25127704002,1358,"Macro_C1QC","MEL","Macro",0.6505906,0.7238409,0,0,0
"WMC329654-GSM3496441_AB4234.txt",0,"WMC329654-GSM3496441_AB4234.txt","p5","T",1046.05842190002,1130,"Macro_C1QC","MEL","Macro",2.292718,-1.8348384,0,0,0
"WMC329655-GSM3496441_AB4234.txt",0,"WMC329655-GSM3496441_AB4234.txt","p5","T",883.801719500001,653,"Macro_C1QC","MEL","Macro",0.54721814,0.10323987,0,0,0
"WMC329656-GSM3496441_AB4234.txt",0,"WMC329656-GSM3496441_AB4234.txt","p5","T",915.972345200006,706,"Macro_C1QC","MEL","Macro",1.5848024,-2.1562707,0,0,0
"WMC329657-GSM3496441_AB4234.txt",0,"WMC329657-GSM3496441_AB4234.txt","p5","T",716.990929600002,550,"Macro_C1QC","MEL","Macro",-0.98918515,-0.8402401,0,0,0
"WMC329658-GSM3496441_AB4234.txt",0,"WMC329658-GSM3496441_AB4234.txt","p5","T",1067.43767294001,1147,"Macro_C1QC","MEL","Macro",1.6415681,-0.38209853,0,0,0
"WMC329660-GSM3496441_AB4234.txt",0,"WMC329660-GSM3496441_AB4234.txt","p5","T",967.728278960012,885,"Macro_C1QC","MEL","Macro",-0.26889208,0.22395688,0,0,0
"WMC329661-GSM3496441_AB4234.txt",0,"WMC329661-GSM3496441_AB4234.txt","p5","T",1264.66090674,1708,"Macro_C1QC","MEL","Macro",1.4278395,0.074945174,0,0,0
"WMC329662-GSM3496441_AB4234.txt",0,"WMC329662-GSM3496441_AB4234.txt","p5","T",1133.57534019998,1219,"Macro_ISG15","MEL","Macro",0.6292266,-2.683242,0,0,0
"WMC329663-GSM3496441_AB4234.txt",0,"WMC329663-GSM3496441_AB4234.txt","p5","T",1110.96298172002,1162,"Macro_C1QC","MEL","Macro",2.2491212,-1.1572533,0,0,0
"WMC329664-GSM3496441_AB4234.txt",0,"WMC329664-GSM3496441_AB4234.txt","p5","T",1169.69538653,1609,"Macro_C1QC","MEL","Macro",1.6199524,-1.1602665,0,0,0
"WMC329665-GSM3496441_AB4234.txt",0,"WMC329665-GSM3496441_AB4234.txt","p5","T",1029.95825944998,1181,"Macro_C1QC","MEL","Macro",0.68301874,-0.27491823,0,0,0
"WMC329666-GSM3496441_AB4234.txt",0,"WMC329666-GSM3496441_AB4234.txt","p5","T",964.066445000007,856,"Macro_C1QC","MEL","Macro",0.79860085,0.012633336,0,0,0
"WMC329667-GSM3496441_AB4234.txt",0,"WMC329667-GSM3496441_AB4234.txt","p5","T",909.083402979994,733,"Macro_C1QC","MEL","Macro",1.8209321,-0.30944377,0,0,0
"WMC329668-GSM3496441_AB4234.txt",0,"WMC329668-GSM3496441_AB4234.txt","p5","T",1137.20952044,1196,"Macro_C1QC","MEL","Macro",1.4238063,-1.3070825,0,0,0
"WMC329669-GSM3496441_AB4234.txt",0,"WMC329669-GSM3496441_AB4234.txt","p5","T",1107.71971352002,1252,"Macro_C1QC","MEL","Macro",1.1361125,-0.8731503,0,0,0
"WMC329670-GSM3496441_AB4234.txt",0,"WMC329670-GSM3496441_AB4234.txt","p5","T",1126.02049565002,1175,"Macro_C1QC","MEL","Macro",2.777991,-1.1780235,0,0,0
"WMC329671-GSM3496441_AB4234.txt",0,"WMC329671-GSM3496441_AB4234.txt","p5","T",1236.37249891,1740,"Macro_C1QC","MEL","Macro",1.7275175,-1.5585365,0,0,0
"WMC329672-GSM3496441_AB4234.txt",0.14355543817439,"WMC329672-GSM3496441_AB4234.txt","p5","T",1222.79383214998,1654,"Macro_C1QC","MEL","Macro",2.4582973,-0.8597999,0.49544922,0,0
"WMC329673-GSM3496441_AB4234.txt",0,"WMC329673-GSM3496441_AB4234.txt","p5","T",1036.82531615001,1370,"Macro_C1QC","MEL","Macro",0.8825144,-0.9695325,0,0,0
"WMC329675-GSM3496441_AB4234.txt",0,"WMC329675-GSM3496441_AB4234.txt","p5","T",1236.65424528,1925,"Macro_C1QC","MEL","Macro",0.34510565,-0.09671972,0,0,0
"WMC329676-GSM3496441_AB4234.txt",0,"WMC329676-GSM3496441_AB4234.txt","p5","T",824.614715200006,558,"Macro_VCAN","MEL","Macro",3.4428303,-4.5836096,0,0,0
"WMC329677-GSM3496441_AB4234.txt",0,"WMC329677-GSM3496441_AB4234.txt","p5","T",1053.98088023,930,"Macro_C1QC","MEL","Macro",0.91161186,-1.632413,0,0,0
"WMC329678-GSM3496441_AB4234.txt",0,"WMC329678-GSM3496441_AB4234.txt","p5","T",1006.10476703,926,"Macro_C1QC","MEL","Macro",-0.18323605,-0.57562107,0,0,0
"WMC329679-GSM3496441_AB4234.txt",0,"WMC329679-GSM3496441_AB4234.txt","p5","T",1125.50425757999,1298,"Macro_C1QC","MEL","Macro",1.5082344,-0.019509513,0,0,0
"WMC329681-GSM3496441_AB4234.txt",0,"WMC329681-GSM3496441_AB4234.txt","p5","T",1315.61576779998,1918,"Macro_C1QC","MEL","Macro",1.4110763,0.62601805,0,0,0
"WMC329682-GSM3496441_AB4234.txt",0,"WMC329682-GSM3496441_AB4234.txt","p5","T",1117.44698339999,1133,"Macro_C1QC","MEL","Macro",1.86393,0.3074799,0,0,0
"WMC329683-GSM3496441_AB4234.txt",0,"WMC329683-GSM3496441_AB4234.txt","p5","T",1027.40250245002,1041,"Macro_C1QC","MEL","Macro",1.7956723,0.2067073,0,0,0
"WMC329684-GSM3496441_AB4234.txt",0,"WMC329684-GSM3496441_AB4234.txt","p5","T",923.577059719989,745,"Macro_C1QC","MEL","Macro",1.3436248,-0.8168634,0,0,0
"WMC329685-GSM3496441_AB4234.txt",0,"WMC329685-GSM3496441_AB4234.txt","p5","T",1041.71170209999,957,"Macro_C1QC","MEL","Macro",0.38499624,0.3606922,0,0,0
"WMC329686-GSM3496441_AB4234.txt",0,"WMC329686-GSM3496441_AB4234.txt","p5","T",1192.54207339,1513,"Macro_C1QC","MEL","Macro",1.5283558,-1.1860249,0,0,0
"WMC329687-GSM3496441_AB4234.txt",0.235521771364641,"WMC329687-GSM3496441_AB4234.txt","p5","T",1220.91869941001,1539,"Macro_C1QC","MEL","Macro",2.0710385,0.1276806,0,0,0.88604134
"WMC329688-GSM3496441_AB4234.txt",0,"WMC329688-GSM3496441_AB4234.txt","p5","T",1142.90372640001,1472,"Macro_C1QC","MEL","Macro",1.1953957,0.82622576,0,0,0
"WMC329689-GSM3496441_AB4234.txt",0,"WMC329689-GSM3496441_AB4234.txt","p5","T",933.405975920006,786,"Macro_C1QC","MEL","Macro",1.1874764,-1.3174592,0,0,0
"WMC329690-GSM3496441_AB4234.txt",0,"WMC329690-GSM3496441_AB4234.txt","p5","T",779.216272499996,484,"Macro_C1QC","MEL","Macro",-0.72019935,-0.7469287,0,0,0
"WMC329691-GSM3496441_AB4234.txt",0,"WMC329691-GSM3496441_AB4234.txt","p5","T",1051.78966596999,1194,"Macro_C1QC","MEL","Macro",0.76473665,0.5795471,0,0,0
"WMC329692-GSM3496441_AB4234.txt",0,"WMC329692-GSM3496441_AB4234.txt","p5","T",1022.52055443001,935,"Macro_ISG15","MEL","Macro",0.38186458,-2.4433846,0,0,0
"WMC329693-GSM3496441_AB4234.txt",0,"WMC329693-GSM3496441_AB4234.txt","p5","T",1274.39361031998,1911,"Myeloid_MKI67","MEL","Myeloid",-2.5311296,-2.2284424,0,0,0
"WMC329694-GSM3496441_AB4234.txt",0,"WMC329694-GSM3496441_AB4234.txt","p5","T",1215.49728140001,1400,"Macro_C1QC","MEL","Macro",1.9868321,-0.2639917,0,0,0
"WMC329695-GSM3496441_AB4234.txt",0,"WMC329695-GSM3496441_AB4234.txt","p5","T",1323.61572387999,1830,"Macro_C1QC","MEL","Macro",2.2091947,0.28894553,0,0,0
"WMC329696-GSM3496441_AB4234.txt",0,"WMC329696-GSM3496441_AB4234.txt","p5","T",1126.95694152001,1232,"Macro_C1QC","MEL","Macro",1.2785921,-0.5376885,0,0,0
"WMC329697-GSM3496441_AB4234.txt",0,"WMC329697-GSM3496441_AB4234.txt","p5","T",1144.88988438,1291,"Macro_C1QC","MEL","Macro",1.0273918,0.85386235,0,0,0
"WMC329698-GSM3496441_AB4234.txt",0,"WMC329698-GSM3496441_AB4234.txt","p5","T",1175.77092711,1390,"Macro_C1QC","MEL","Macro",2.4728973,-1.0806502,0,0,0
"WMC329699-GSM3496441_AB4234.txt",0,"WMC329699-GSM3496441_AB4234.txt","p5","T",880.686262699995,626,"Macro_C1QC","MEL","Macro",0.058080126,-0.53515714,0,0,0
"WMC329700-GSM3496441_AB4234.txt",0,"WMC329700-GSM3496441_AB4234.txt","p5","T",695.298455899997,412,"Mono_CD14","MEL","Mono",0.21437122,-5.959795,0,0,0
"WMC329701-GSM3496441_AB4234.txt",0.181538410470422,"WMC329701-GSM3496441_AB4234.txt","p5","T",1098.04277546001,1185,"Macro_C1QC","MEL","Macro",1.7946115,-1.6567227,0.64946663,0,0
"WMC329702-GSM3496441_AB4234.txt",0,"WMC329702-GSM3496441_AB4234.txt","p5","T",1188.00955810001,1327,"Macro_C1QC","MEL","Macro",1.9498369,-0.9617443,0,0,0
"WMC329703-GSM3496441_AB4234.txt",0,"WMC329703-GSM3496441_AB4234.txt","p5","T",1185.82115595001,1643,"Macro_C1QC","MEL","Macro",1.5064023,0.037263304,0,0,0
"WMC329704-GSM3496441_AB4234.txt",0,"WMC329704-GSM3496441_AB4234.txt","p5","T",1013.84860247002,1025,"Macro_VCAN","MEL","Macro",3.054293,-2.437736,0,0,0
"WMC329705-GSM3496441_AB4234.txt",0,"WMC329705-GSM3496441_AB4234.txt","p5","T",1102.38881088001,1092,"Macro_C1QC","MEL","Macro",2.9006023,-1.1756108,0,0,0
"WMC329707-GSM3496441_AB4234.txt",0,"WMC329707-GSM3496441_AB4234.txt","p5","T",1058.72520854002,1248,"Macro_C1QC","MEL","Macro",1.3189061,0.24922109,0,0,0
"WMC329708-GSM3496441_AB4234.txt",0,"WMC329708-GSM3496441_AB4234.txt","p5","T",1168.73217397999,1369,"Macro_C1QC","MEL","Macro",1.5041355,-1.3700196,0,0,0
"WMC329709-GSM3496441_AB4234.txt",0,"WMC329709-GSM3496441_AB4234.txt","p5","T",857.123934200001,633,"Macro_C1QC","MEL","Macro",0.8439883,-1.4438344,0,0,0
"WMC329710-GSM3496441_AB4234.txt",0,"WMC329710-GSM3496441_AB4234.txt","p5","T",1189.26868780001,1742,"Macro_C1QC","MEL","Macro",1.8058189,-0.5822003,0,0,0
"WMC329711-GSM3496441_AB4234.txt",0,"WMC329711-GSM3496441_AB4234.txt","p5","T",1148.53513066001,1227,"Macro_C1QC","MEL","Macro",1.750265,0.26678136,0,0,0
"WMC329712-GSM3496441_AB4234.txt",0,"WMC329712-GSM3496441_AB4234.txt","p5","T",1160.89098034002,1303,"Macro_C1QC","MEL","Macro",1.1511271,0.047793224,0,0,0
"WMC329713-GSM3496441_AB4234.txt",0,"WMC329713-GSM3496441_AB4234.txt","p5","T",1232.49698691001,1602,"Macro_C1QC","MEL","Macro",2.6649852,-0.23269892,0,0,0
"WMC329714-GSM3496441_AB4234.txt",0,"WMC329714-GSM3496441_AB4234.txt","p5","T",989.194296369994,817,"Macro_C1QC","MEL","Macro",-0.36117443,-0.81393033,0,0,0
"WMC329715-GSM3496441_AB4234.txt",0,"WMC329715-GSM3496441_AB4234.txt","p5","T",1073.34586528001,1155,"Macro_C1QC","MEL","Macro",1.2448331,0.44343147,0,0,0
"WMC329716-GSM3496441_AB4234.txt",0,"WMC329716-GSM3496441_AB4234.txt","p5","T",1228.40506859,1601,"Macro_C1QC","MEL","Macro",2.5373986,-1.4777461,0,0,0
"WMC329717-GSM3496441_AB4234.txt",0,"WMC329717-GSM3496441_AB4234.txt","p5","T",1181.01277121999,1374,"Macro_C1QC","MEL","Macro",2.6760137,-1.2391933,0,0,0
"WMC329718-GSM3496441_AB4234.txt",0,"WMC329718-GSM3496441_AB4234.txt","p5","T",996.741901119994,1129,"Macro_C1QC","MEL","Macro",0.15610626,0.39902622,0,0,0
"WMC329719-GSM3496441_AB4234.txt",0,"WMC329719-GSM3496441_AB4234.txt","p5","T",1207.91680072002,1832,"Macro_C1QC","MEL","Macro",2.3556728,-0.632037,0,0,0
"WMC329721-GSM3496441_AB4234.txt",0,"WMC329721-GSM3496441_AB4234.txt","p5","T",1021.91771084998,986,"Macro_C1QC","MEL","Macro",1.4544744,0.71966076,0,0,0
"WMC329722-GSM3496441_AB4234.txt",0,"WMC329722-GSM3496441_AB4234.txt","p5","T",1173.08283915999,1297,"Macro_C1QC","MEL","Macro",2.3067997,-1.1770808,0,0,0
"WMC329723-GSM3496441_AB4234.txt",0,"WMC329723-GSM3496441_AB4234.txt","p5","T",686.365573799997,352,"Macro_C1QC","MEL","Macro",-1.0304956,-4.960488,0,0,0
"WMC329724-GSM3496441_AB4234.txt",0,"WMC329724-GSM3496441_AB4234.txt","p5","T",796.084815799999,509,"Macro_C1QC","MEL","Macro",-0.12282775,-1.1935612,0,0,0
"WMC329725-GSM3496441_AB4234.txt",0,"WMC329725-GSM3496441_AB4234.txt","p5","T",1135.72962918001,1302,"Macro_VCAN","MEL","Macro",3.9475203,-3.1517045,0,0,0
"WMC329726-GSM3496441_AB4234.txt",0,"WMC329726-GSM3496441_AB4234.txt","p5","T",818.148557200004,597,"Macro_C1QC","MEL","Macro",0.07319627,0.34602067,0,0,0
"WMC329727-GSM3496441_AB4234.txt",0,"WMC329727-GSM3496441_AB4234.txt","p5","T",1006.84159957999,1009,"Macro_C1QC","MEL","Macro",0.78151494,0.46560743,0,0,0
"WMC329728-GSM3496441_AB4234.txt",0,"WMC329728-GSM3496441_AB4234.txt","p5","T",929.257340359997,792,"Macro_C1QC","MEL","Macro",0.76694155,-0.5259209,0,0,0
"WMC329729-GSM3496441_AB4234.txt",0,"WMC329729-GSM3496441_AB4234.txt","p5","T",787.045831000005,523,"Macro_C1QC","MEL","Macro",-0.88749737,-2.3514636,0,0,0
"WMC329730-GSM3496441_AB4234.txt",0,"WMC329730-GSM3496441_AB4234.txt","p5","T",514.737478299999,219,"Mono_CD14","MEL","Mono",0.23501886,-7.5662856,0,0,0
"WMC329731-GSM3496441_AB4234.txt",0,"WMC329731-GSM3496441_AB4234.txt","p5","T",1183.64246325001,1218,"Macro_ISG15","MEL","Macro",1.9951351,-2.44985,0,0,0
"WMC329732-GSM3496441_AB4234.txt",0,"WMC329732-GSM3496441_AB4234.txt","p5","T",1346.56789115997,2087,"Macro_C1QC","MEL","Macro",1.513093,0.6156213,0,0,0
"WMC329733-GSM3496441_AB4234.txt",0,"WMC329733-GSM3496441_AB4234.txt","p5","T",885.815703999989,687,"Macro_C1QC","MEL","Macro",0.9535737,-1.519657,0,0,0
"WMC329734-GSM3496441_AB4234.txt",0,"WMC329734-GSM3496441_AB4234.txt","p5","T",1002.17137056001,908,"Macro_C1QC","MEL","Macro",3.00029,-2.7946997,0,0,0
"WMC329735-GSM3496441_AB4234.txt",0,"WMC329735-GSM3496441_AB4234.txt","p5","T",1145.58634690002,1682,"Macro_C1QC","MEL","Macro",1.3082069,-0.39319402,0,0,0
"WMC329737-GSM3496441_AB4234.txt",0,"WMC329737-GSM3496441_AB4234.txt","p5","T",512.535611499999,212,"Macro_C1QC","MEL","Macro",-0.57246995,-6.645467,0,0,0
"WMC329738-GSM3496441_AB4234.txt",0,"WMC329738-GSM3496441_AB4234.txt","p5","T",603.038359199998,331,"Macro_C1QC","MEL","Macro",-1.0225248,-1.6880803,0,0,0
"WMC329739-GSM3496441_AB4234.txt",0,"WMC329739-GSM3496441_AB4234.txt","p5","T",1103.71339803001,1225,"Macro_C1QC","MEL","Macro",1.8178083,-0.1352634,0,0,0
"WMC329740-GSM3496441_AB4234.txt",0,"WMC329740-GSM3496441_AB4234.txt","p5","T",1359.44903840002,2208,"Macro_C1QC","MEL","Macro",3.123242,-1.5629303,0,0,0
"WMC329741-GSM3496441_AB4234.txt",0,"WMC329741-GSM3496441_AB4234.txt","p5","T",1046.38203410001,876,"Macro_C1QC","MEL","Macro",2.7234101,-2.123839,0,0,0
"WMC329742-GSM3496441_AB4234.txt",0,"WMC329742-GSM3496441_AB4234.txt","p5","T",927.914137380003,822,"Macro_C1QC","MEL","Macro",-0.06793839,-0.9280233,0,0,0
"WMC329743-GSM3496441_AB4234.txt",0,"WMC329743-GSM3496441_AB4234.txt","p5","T",1061.35276976,1003,"Macro_VCAN","MEL","Macro",2.3819928,-3.1616447,0,0,0
"WMC329744-GSM3496441_AB4234.txt",0,"WMC329744-GSM3496441_AB4234.txt","p5","T",930.127861229993,736,"Macro_C1QC","MEL","Macro",1.438736,0.35529864,0,0,0
"WMC329745-GSM3496441_AB4234.txt",0,"WMC329745-GSM3496441_AB4234.txt","p5","T",1075.33992111999,1076,"Macro_C1QC","MEL","Macro",0.4190573,0.4750428,0,0,0
"WMC329746-GSM3496441_AB4234.txt",0,"WMC329746-GSM3496441_AB4234.txt","p5","T",977.099897139987,845,"Macro_C1QC","MEL","Macro",0.81408495,-1.3318522,0,0,0
"WMC329747-GSM3496441_AB4234.txt",0,"WMC329747-GSM3496441_AB4234.txt","p5","T",1263.98429627998,1876,"Macro_VCAN","MEL","Macro",3.5988138,-2.2625015,0,0,0
"WMC329748-GSM3496441_AB4234.txt",0,"WMC329748-GSM3496441_AB4234.txt","p5","T",1113.05140435999,1154,"Macro_C1QC","MEL","Macro",1.866764,-0.67138815,0,0,0
"WMC329749-GSM3496441_AB4234.txt",0,"WMC329749-GSM3496441_AB4234.txt","p5","T",901.940668099996,757,"Macro_C1QC","MEL","Macro",-0.27434576,-0.2866575,0,0,0
"WMC329750-GSM3496441_AB4234.txt",0,"WMC329750-GSM3496441_AB4234.txt","p5","T",993.71164942001,809,"Macro_C1QC","MEL","Macro",2.1356306,-0.18837447,0,0,0
"WMC329751-GSM3496441_AB4234.txt",0,"WMC329751-GSM3496441_AB4234.txt","p5","T",1032.99019403999,1006,"Macro_C1QC","MEL","Macro",2.5255902,-1.7409561,0,0,0
"WMC329752-GSM3496441_AB4234.txt",0,"WMC329752-GSM3496441_AB4234.txt","p5","T",908.892045800008,769,"Macro_C1QC","MEL","Macro",1.4474596,-0.7758225,0,0,0
"WMC329753-GSM3496441_AB4234.txt",0,"WMC329753-GSM3496441_AB4234.txt","p5","T",968.846312259996,806,"Macro_C1QC","MEL","Macro",0.36402696,-0.2748421,0,0,0
"WMC329754-GSM3496441_AB4234.txt",0,"WMC329754-GSM3496441_AB4234.txt","p5","T",1053.61971020001,945,"Macro_C1QC","MEL","Macro",1.0878804,-0.14154412,0,0,0
"WMC329756-GSM3496441_AB4234.txt",0,"WMC329756-GSM3496441_AB4234.txt","p5","T",1045.84585621998,1095,"Macro_C1QC","MEL","Macro",1.0479906,0.6432444,0,0,0
"WMC329757-GSM3496441_AB4234.txt",0,"WMC329757-GSM3496441_AB4234.txt","p5","T",841.894848300001,634,"Macro_C1QC","MEL","Macro",-0.5055367,-1.7701132,0,0,0
"WMC329758-GSM3496441_AB4234.txt",0,"WMC329758-GSM3496441_AB4234.txt","p5","T",1041.01229959998,1077,"Macro_C1QC","MEL","Macro",1.3955009,-0.22918348,0,0,0
"WMC329759-GSM3496441_AB4234.txt",0,"WMC329759-GSM3496441_AB4234.txt","p5","T",1026.66373611999,1344,"Macro_C1QC","MEL","Macro",0.85507095,0.39356425,0,0,0
"WMC329760-GSM3496441_AB4234.txt",0,"WMC329760-GSM3496441_AB4234.txt","p5","T",874.741361099993,833,"Macro_C1QC","MEL","Macro",-0.2927506,0.13396542,0,0,0
"WMC329761-GSM3496441_AB4234.txt",0,"WMC329761-GSM3496441_AB4234.txt","p5","T",1059.64052682999,1115,"Macro_C1QC","MEL","Macro",1.3688517,0.51883596,0,0,0
"WMC329762-GSM3496441_AB4234.txt",0,"WMC329762-GSM3496441_AB4234.txt","p5","T",832.076015499993,571,"Macro_C1QC","MEL","Macro",0.44888008,-1.8592029,0,0,0
"WMC329763-GSM3496441_AB4234.txt",0,"WMC329763-GSM3496441_AB4234.txt","p5","T",952.126649149991,947,"Macro_C1QC","MEL","Macro",0.035907954,-0.32079425,0,0,0
"WMC329764-GSM3496441_AB4234.txt",0,"WMC329764-GSM3496441_AB4234.txt","p5","T",1157.23962935998,1318,"Macro_C1QC","MEL","Macro",1.954134,0.5675543,0,0,0
"WMC329765-GSM3496441_AB4234.txt",0,"WMC329765-GSM3496441_AB4234.txt","p5","T",1159.09279222001,1188,"Macro_C1QC","MEL","Macro",1.9163795,-0.82979137,0,0,0
"WMC329766-GSM3496441_AB4234.txt",0,"WMC329766-GSM3496441_AB4234.txt","p5","T",1139.14871886,1169,"Macro_C1QC","MEL","Macro",2.3439622,-0.98102605,0,0,0
"WMC329767-GSM3496441_AB4234.txt",0,"WMC329767-GSM3496441_AB4234.txt","p5","T",1240.16879858001,1479,"Macro_C1QC","MEL","Macro",1.7268422,0.6347041,0,0,0
"WMC329768-GSM3496441_AB4234.txt",0,"WMC329768-GSM3496441_AB4234.txt","p5","T",1148.67530394001,1261,"Macro_C1QC","MEL","Macro",1.0865935,0.7462676,0,0,0
"WMC329769-GSM3496441_AB4234.txt",0,"WMC329769-GSM3496441_AB4234.txt","p5","T",927.650705909998,761,"Macro_C1QC","MEL","Macro",0.024643447,-0.4164727,0,0,0
"WMC329770-GSM3496441_AB4234.txt",0,"WMC329770-GSM3496441_AB4234.txt","p5","T",795.537060140007,711,"Macro_ISG15","MEL","Macro",0.67338556,-3.217339,0,0,0
"WMC329771-GSM3496441_AB4234.txt",0,"WMC329771-GSM3496441_AB4234.txt","p5","T",1073.86273519,1069,"Myeloid_MKI67","MEL","Myeloid",-2.1104503,-2.4716003,0,0,0
"WMC329772-GSM3496441_AB4234.txt",0,"WMC329772-GSM3496441_AB4234.txt","p5","T",1163.37431757999,1696,"Macro_C1QC","MEL","Macro",1.0613174,0.2777352,0,0,0
"WMC329773-GSM3496441_AB4234.txt",0,"WMC329773-GSM3496441_AB4234.txt","p5","T",1246.70388818,1612,"Myeloid_MKI67","MEL","Myeloid",-2.1896954,-2.3030922,0,0,0
"WMC329774-GSM3496441_AB4234.txt",0,"WMC329774-GSM3496441_AB4234.txt","p5","T",874.149455699997,619,"Macro_C1QC","MEL","Macro",-0.26812786,-0.57241464,0,0,0
"WMC329775-GSM3496441_AB4234.txt",0,"WMC329775-GSM3496441_AB4234.txt","p5","T",965.68590660001,860,"Macro_C1QC","MEL","Macro",1.1929797,0.17674516,0,0,0
"WMC329776-GSM3496441_AB4234.txt",0,"WMC329776-GSM3496441_AB4234.txt","p5","T",1044.35052427001,916,"Macro_C1QC","MEL","Macro",2.1394093,-0.3740948,0,0,0
"WMC329777-GSM3496441_AB4234.txt",0,"WMC329777-GSM3496441_AB4234.txt","p5","T",711.696421500001,412,"Macro_C1QC","MEL","Macro",-0.7414978,-2.0081449,0,0,0
"WMC329778-GSM3496441_AB4234.txt",0,"WMC329778-GSM3496441_AB4234.txt","p5","T",928.916425280005,723,"Macro_C1QC","MEL","Macro",1.4361377,0.0788436,0,0,0
"WMC329779-GSM3496441_AB4234.txt",0,"WMC329779-GSM3496441_AB4234.txt","p5","T",1142.86177806,1248,"Macro_C1QC","MEL","Macro",2.0289185,0.73412615,0,0,0
"WMC329780-GSM3496441_AB4234.txt",0.194483040576437,"WMC329780-GSM3496441_AB4234.txt","p5","T",1035.81852264002,1037,"Macro_C1QC","MEL","Macro",0.31159738,0.66613907,0.70427614,0,0
"WMC329781-GSM3496441_AB4234.txt",0,"WMC329781-GSM3496441_AB4234.txt","p5","T",1224.58399260999,1526,"Macro_C1QC","MEL","Macro",2.448684,-1.5951908,0,0,0
